datetime,value,solar,wind,hydro,renewable_generation,renewable_share
2026-05-19 11:00:00+00:00,25197.02,18338.0,2411.0,1535.0,22284.0,0.8843902969478137
2026-05-19 12:00:00+00:00,25274.88,18694.0,2390.0,1560.0,22644.0,0.8959092980856882
2026-05-19 13:00:00+00:00,24488.68,18440.0,2269.0,1584.0,22293.0,0.910338981112906
2026-05-19 14:00:00+00:00,24575.44,17731.0,2419.0,1555.0,21705.0,0.8831988359109746
2026-05-19 15:00:00+00:00,25940.06,19194.0,2863.0,1753.0,23810.0,0.9178853094403019
2026-05-19 16:00:00+00:00,26509.07,19423.0,3723.0,2288.0,25434.0,0.9594452012084921
2026-05-19 17:00:00+00:00,27523.23,15301.0,4085.0,3264.0,22650.0,0.8229412027585425
2026-05-19 18:00:00+00:00,28693.08,6172.0,3903.0,4849.0,14924.0,0.5201254100291778
2026-05-19 19:00:00+00:00,30628.17,1004.0,3485.0,6069.0,10558.0,0.3447153388530885
2026-05-19 20:00:00+00:00,29153.43,600.0,3383.0,5746.0,9729.0,0.3337171646698176
2026-05-19 21:00:00+00:00,26161.51,592.0,3354.0,5292.0,9238.0,0.3531141742200661
2026-05-19 22:00:00+00:00,23940.77,577.0,3299.0,4853.0,8729.0,0.3646081558780273
2026-05-19 23:00:00+00:00,22903.52,572.0,3034.0,4390.0,7996.0,0.34911664233270695
2026-05-20 00:00:00+00:00,22227.96,571.0,2851.0,4354.0,7776.0,0.3498296739781788
2026-05-20 01:00:00+00:00,21629.82,570.0,2644.0,4211.0,7425.0,0.34327608828922296
2026-05-20 02:00:00+00:00,21558.01,545.0,2288.0,4274.0,7107.0,0.3296686475235887
2026-05-20 03:00:00+00:00,22334.3,432.0,2187.0,4417.0,7036.0,0.3150311404431749
2026-05-20 04:00:00+00:00,24381.5,335.0,2196.0,5128.0,7659.0,0.3141316161844021
2026-05-20 05:00:00+00:00,27255.5,2488.0,2104.0,5312.0,9904.0,0.363376199299224
2026-05-20 06:00:00+00:00,29410.41,12656.0,1610.0,4011.0,18277.0,0.6214466238314936
2026-05-20 07:00:00+00:00,28305.81,20633.0,1054.0,2397.0,24084.0,0.850850055165353
2026-05-20 08:00:00+00:00,26966.62,22414.0,826.0,1799.0,25039.0,0.9285182940984076
2026-05-20 09:00:00+00:00,26621.73,21950.0,731.0,1644.0,24325.0,0.9137272446230955
2026-05-20 10:00:00+00:00,26098.85,21613.0,1055.0,1648.0,24316.0,0.9316885609902352
2026-05-20 11:00:00+00:00,26401.23,21698.0,1332.0,1561.0,24591.0,0.9314338763762143
2026-05-20 12:00:00+00:00,25786.36,20612.0,1836.0,1556.0,24004.0,0.9308797364187889
2026-05-20 13:00:00+00:00,25081.52,20217.0,1806.0,1485.0,23508.0,0.9372637702978128
2026-05-20 14:00:00+00:00,25055.86,19854.0,2302.0,1491.0,23647.0,0.9437712375468253
2026-05-20 15:00:00+00:00,25960.03,20195.0,2543.0,1567.0,24305.0,0.9362469920104098
2026-05-20 16:00:00+00:00,27057.78,19787.0,3501.0,2313.0,25601.0,0.9461604019250656
2026-05-20 17:00:00+00:00,28322.64,15835.0,3822.0,3071.0,22728.0,0.8024675665827762
2026-05-20 18:00:00+00:00,29661.85,6709.0,3897.0,5599.0,16205.0,0.546324656081802
2026-05-20 19:00:00+00:00,30299.5,1092.0,4183.0,7042.0,12317.0,0.40650835822373305
2026-05-20 20:00:00+00:00,29192.12,623.0,4616.0,7054.0,12293.0,0.4211067918328645
2026-05-20 21:00:00+00:00,26043.87,612.0,4706.0,6019.0,11337.0,0.43530396980172303
2026-05-20 22:00:00+00:00,23562.51,601.0,4471.0,5240.0,10312.0,0.4376443765965511
2026-05-20 23:00:00+00:00,22827.41,593.0,4452.0,4554.0,9599.0,0.4205032458785294
2026-05-21 00:00:00+00:00,21883.08,593.0,4554.0,3908.0,9055.0,0.4137900149339124
2026-05-21 01:00:00+00:00,21533.58,589.0,4468.0,3522.0,8579.0,0.39840100902868913
2026-05-21 02:00:00+00:00,21390.77,589.0,4415.0,3422.0,8426.0,0.3939082136828174
2026-05-21 03:00:00+00:00,21993.92,519.0,4157.0,3898.0,8574.0,0.38983500894792744
2026-05-21 04:00:00+00:00,24340.63,394.0,4394.0,4623.0,9411.0,0.38663748637566075
2026-05-21 05:00:00+00:00,27117.69,2764.0,4347.0,4798.0,11909.0,0.4391598251916
2026-05-21 06:00:00+00:00,28425.74,12325.0,4002.0,3456.0,19783.0,0.6959537377039261
2026-05-21 07:00:00+00:00,28031.59,19214.0,3520.0,2140.0,24874.0,0.887356015124365
2026-05-21 08:00:00+00:00,26927.78,19960.0,2913.0,1813.0,24686.0,0.9167484285745057
2026-05-21 09:00:00+00:00,26336.03,20578.0,2657.0,1753.0,24988.0,0.9488142290238886
2026-05-21 10:00:00+00:00,25699.28,19086.0,2620.0,1565.0,23271.0,0.9055117497455182
2026-05-21 11:00:00+00:00,26381.13,20380.0,2879.0,1544.0,24803.0,0.9401795904875947
2026-05-21 12:00:00+00:00,25688.88,19703.0,3119.0,1521.0,24343.0,0.9476084593800898
2026-05-21 13:00:00+00:00,25273.35,19194.0,3059.0,1485.0,23738.0,0.9392502378988145
2026-05-21 14:00:00+00:00,25347.79,19215.0,3152.0,1516.0,23883.0,0.9422123191015863
2026-05-21 15:00:00+00:00,26359.35,19496.0,2936.0,1586.0,24018.0,0.9111757308127857
2026-05-21 16:00:00+00:00,27746.15,20559.0,3860.0,1906.0,26325.0,0.9487802812282063
2026-05-21 17:00:00+00:00,28546.58,16175.0,4007.0,2744.0,22926.0,0.8031084634306456
2026-05-21 18:00:00+00:00,29304.88,6118.0,4009.0,4852.0,14979.0,0.5111435365031353
2026-05-21 19:00:00+00:00,30414.73,957.0,4200.0,6382.0,11539.0,0.3793885396977057
2026-05-21 20:00:00+00:00,29278.53,622.0,4289.0,6099.0,11010.0,0.3760434693954922
2026-05-21 21:00:00+00:00,26323.45,613.0,4136.0,5561.0,10310.0,0.39166598603146624
2026-05-21 22:00:00+00:00,24187.12,600.0,4102.0,5464.0,10166.0,0.4203063448645395
2026-05-21 23:00:00+00:00,23070.85,596.0,4062.0,4684.0,9342.0,0.40492656317387526
2026-05-22 00:00:00+00:00,21944.3,569.0,4241.0,4156.0,8966.0,0.4085799045765871
2026-05-22 01:00:00+00:00,21585.23,556.0,4170.0,3846.0,8572.0,0.3971234033642449
2026-05-22 02:00:00+00:00,21583.57,530.0,3963.0,3874.0,8367.0,0.3876559809151128
2026-05-22 03:00:00+00:00,22247.83,459.0,3764.0,4144.0,8367.0,0.3760816223424936
2026-05-22 04:00:00+00:00,24236.45,375.0,3828.0,4422.0,8625.0,0.35586894945423114
2026-05-22 05:00:00+00:00,27093.82,2702.0,4010.0,4864.0,11576.0,0.4272561048977221
2026-05-22 06:00:00+00:00,28789.85,12209.0,3800.0,3287.0,19296.0,0.6702362117204501
2026-05-22 07:00:00+00:00,28504.02,19485.0,3240.0,2146.0,24871.0,0.8725435920968341
2026-05-22 08:00:00+00:00,27176.51,20425.0,3191.0,1891.0,25507.0,0.9385679029426516
2026-05-22 09:00:00+00:00,26463.94,19760.0,2364.0,1720.0,23844.0,0.9009996243945535
2026-05-22 10:00:00+00:00,26834.3,20439.0,2407.0,1658.0,24504.0,0.9131596501492493
2026-05-22 11:00:00+00:00,26905.28,20813.0,3101.0,1676.0,25590.0,0.9511144280973847
2026-05-22 12:00:00+00:00,26662.13,20304.0,3588.0,1669.0,25561.0,0.9587005989393945
2026-05-22 13:00:00+00:00,25760.3,19778.0,3596.0,1668.0,25042.0,0.9721160079657458
2026-05-22 14:00:00+00:00,25102.89,18998.0,3583.0,1674.0,24255.0,0.9662234109299767
2026-05-22 15:00:00+00:00,26961.7,19291.0,3866.0,1674.0,24831.0,0.9209730840414365
2026-05-22 16:00:00+00:00,27656.31,18613.0,4368.0,2176.0,25157.0,0.9096296649842296
2026-05-22 17:00:00+00:00,28485.48,14483.0,4760.0,3483.0,22726.0,0.797809971957643
2026-05-22 18:00:00+00:00,28990.34,6456.0,5332.0,4923.0,16711.0,0.576433391260675
2026-05-22 19:00:00+00:00,29293.46,1071.0,6237.0,6075.0,13383.0,0.45685965399785483
2026-05-22 20:00:00+00:00,28701.5,597.0,6997.0,6282.0,13876.0,0.4834590526627528
2026-05-22 21:00:00+00:00,25931.35,587.0,6975.0,5666.0,13228.0,0.510116133560343
2026-05-22 22:00:00+00:00,23608.95,572.0,6908.0,4713.0,12193.0,0.5164566827410791
2026-05-22 23:00:00+00:00,22874.43,565.0,6744.0,4272.0,11581.0,0.5062858396908688
